公司代號,公司名稱,公司簡稱,產業類別,住址,董事長,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,簽證會計師事務所,英文簡稱,電子郵件信箱,公司網址
1457,宜進實業股份有限公司,宜進,紡織纖維,台北市內湖區瑞光路607號7樓,詹正田,1970/3/24,1983/10/20,新台幣                 10.0000元,"3,016,476,400","301,647,640",合併,每年,董事會,福邦證券股份有限公司,安侯建業聯合會計師事務所,YI JINN,yijinn@ms8.hinet.net,www.yijinn.com.tw
1459,聯發紡織纖維股份有限公司,聯發,紡織纖維,台北市環河北路1段73號5樓之5,葉清澤,1961/12/11,1983/10/26,新台幣                 10.0000元,"3,586,289,070","358,628,907",合併,每年,股東會,富邦綜合證券(股)公司股務代理部,勤業眾信聯合會計師事務所,LAN FA,tpe_hr@lanfa.com.tw,www.lanfa.com.tw
1460,宏遠興業股份有限公司,宏遠,紡織纖維,台南市山上區明和里256號,席家宜,1977/2/8,1984/4/28,新台幣                 10.0000元,"6,946,434,840","694,643,484",合併,每年,股東會,亞東證券股份有限公司代理部,勤業眾信聯合會計師事務所,EVEREST,tnan.lu@everest.com.tw,www.everest.com.tw
1463,強盛染整股份有限公司,強盛,紡織纖維,桃園市大園區大工路一二六號,陳壬發,1972/10/19,1985/12/5,新台幣                 10.0000元,"1,732,683,810","173,268,381",合併,每年,股東會,台新綜合證券(股)公司股務代理部,安侯建業聯合會計師事務所,CS,public@csgroup.com.tw,www.csgroup.com.tw
1464,得力實業股份有限公司,得力,紡織纖維,台南市新市區三舍里240號,葉家銘,1971/7/10,1986/1/18,新台幣                 10.0000元,"4,076,395,910","407,639,591",合併,每年,股東會,元富證券股份有限公司,勤業眾信聯合會計師事務所,DE LICACY,tainan@delicacy.com.tw,www.delicacy.com.tw
1465,偉全實業股份有限公司,偉全,紡織纖維,台北市西寧北路62-5號6樓,陳建柱,1961/11/27,1986/9/8,新台幣                 10.0000元,"1,036,072,670","103,607,267",個別,每年,董事會,台新證券股務代理部,立本台灣聯合會計師事務所,WISHER,service@wisher.com.tw,http://www.wisher.com.tw
1466,聚隆纖維股份有限公司,聚隆,紡織纖維,彰化縣埔鹽鄉永樂村番金路94號,周文東,1977/7/22,1987/4/4,新台幣                 10.0000元,"1,111,573,200","111,157,320",合併,每年,股東會,凱基證券股份有限公司,建智聯合會計師事務所,Acelon,service@acelon.com.tw,http://www.acelon.com.tw
1467,南緯實業股份有限公司,南緯,紡織纖維,台北市中山區林森北路426號2樓,林瑞岳,1967/8/18,1987/12/21,新台幣                 10.0000元,"2,336,246,670","233,624,667",合併,每年,股東會,富邦綜合證券股務代理部,安侯建業,TEX-RAY,info@texray.com,WWW.TEXRAY.COM
1468,昶和纖維興業股份有限公司,昶和,紡織纖維,桃園市蘆竹區南崁路一段277號,陳明澤,1971/4/10,1988/1/21,新台幣                 10.0000元,"1,604,052,440","160,405,244",合併,每年,董事會,中國信託商業銀行代理部,安侯建業聯合會計師事務所,CHANG HO,investor@chang-ho.com.tw,www.chang-ho.com.tw
1470,大統新創股份有限公司,大統新創,紡織纖維,台北市塔城街64號4樓,葉泉發,1975/12/9,1988/5/21,新台幣                 10.0000元,"857,670,000","85,767,000",合併,每半會計年度,董事會,富邦綜合證券股份有限公司,勤業眾信聯合會計師事務所,EVERTEX,alan.hung@evertex.tw,www.evertex.tw
1471,首利實業股份有限公司,首利,電子零組件業,新北市五股區五權七路18號3樓,鄭傑,1971/10/21,1989/3/6,新台幣                 10.0000元,"1,504,145,360","150,414,536",合併,每年,董事會,福邦證券股份有限公司股務代理部,資誠聯合會計師事務所,SL,sales@soly-tech.com,www.soly-tech.com
1472,三洋實業股份有限公司,三洋實業,建材營造,高雄市大社區嘉保路360號,蔣玉蓮,1957/10/7,1989/9/11,新台幣                 10.0000元,"424,880,820","42,488,082",合併,每年,股東會,凱基證券股務代理部,勤業眾信會計師事務所,TRI OCEAN,admin@triocean.com.tw,triocean.com.tw
1473,台南企業股份有限公司,台南,紡織纖維,台南市歸仁區中山路三段320號,楊青(山夆),1950/8/26,1989/9/11,新台幣                 10.0000元,"1,461,535,340","146,153,534",合併,每年,股東會,元大證券(股)公司股務代理部,資誠聯合會計師事務所,TAINAN,contact@tai-nan.com,www.eng.tai-nan.com/?lang=zh
1474,弘裕企業股份有限公司,弘裕,紡織纖維,彰化縣伸港鄉全興工業區工西一路60號,葉明洲,1959/9/4,1989/10/31,新台幣                 10.0000元,"1,298,969,690","129,896,969",合併,每年,股東會,富邦綜合證券股份有限公司,資誠聯合會計師事務所,HONMYUE,list1474@honmyue.com.tw,http://www.textile-hy.com.tw
1475,台灣業旺股份有限公司,業旺,紡織纖維,桃園市龜山區文興路146號10樓之4,陳清土,1979/11/2,1989/10/27,新台幣                 10.0000元,"660,167,490","66,016,749",合併,每年,股東會,凱基證券股份有限公司,資誠聯合會計師事務所,BIG SUNSHINE,contact@big-sunshine.com.tw,http://www.big-sunshine.com.tw
1476,儒鴻企業股份有限公司,儒鴻,紡織纖維,新北市新莊區中央路738號,洪鎮海,1966/11/28,1990/4/18,新台幣                 10.0000元,"2,743,671,110","274,367,111",合併,每年,董事會,元大證券股份有限公司,安侯建業聯合會計師事務所,ECLAT,service@eclat.com.tw,http://www.eclat.com.tw
1477,聚陽實業股份有限公司,聚陽,紡織纖維,台北市忠孝東路四段550號8樓,周理平,1979/1/10,1992/1/21,新台幣                 10.0000元,"2,418,565,810","241,856,581",合併,每年,董事會,凱基證券股份有限公司,安侯建業聯合會計師事務所,Makalot,pr@makalot.com.tw,www.makalot.com.tw
1503,士林電機廠股份有限公司,士電,電機機械,台北市士林區中山北路六段88號16樓,許育瑞,1944/11/3,1958/12/15,新台幣                 10.0000元,"5,209,722,230","520,972,223",合併,每年,股東會,中國信託商業銀行 代理部,勤業眾信聯合會計師事務所,SEEC,fnd@seec.com.tw,www.seec.com.tw
1504,東元電機股份有限公司,東元,電機機械,臺北市南港區三重路19-9號5樓,邱純枝,1945/6/12,1962/11/5,新台幣                 10.0000元,"21,387,966,160","2,138,796,616",合併,每年,董事會,台新證券股務代理部,資誠聯合會計師事務所,TECO,ir@teco.com.tw,http://www.teco.com.tw
1506,正道工業股份有限公司,正道,電機機械,台南市仁德區大甲里中正西路1015號,謝麗雲,1954/3/13,1969/8/11,新台幣                 10.0000元,"3,003,885,010","300,388,501",合併,每年,股東會,元大證券股份有限公司,勤業眾信聯合會計師事務所,RIGHT WAY,AG800000@rightway.tw,http://www.rightway.com.tw
1512,瑞利企業股份有限公司,瑞利,汽車工業,高雄市仁武區高楠公路廿二號,吳明燦,1959/6/18,1983/1/28,新台幣                 10.0000元,"981,834,980","98,183,498",合併,每年,股東會,群益金鼎證券股份有限公司,資誠聯合會計師事務所,JL,bella@juili.com.tw,www.juili.com.tw
1513,中興電工機械股份有限公司,中興電,電機機械,新北市中和區中正路801號3樓,江馥年,1945/5/1,1983/3/8,新台幣                 10.0000元,"5,031,125,150","503,112,515",合併,每年,股東會,凱基證券股份有限公司,國富浩華聯合會計師事務所,CHEM,TW006525@CHEM.COM.TW,WWW.CHEM.COM.TW
1514,亞力電機股份有限公司,亞力,電機機械,台北市南港區三重路19-11號12樓,慧德實業有限公司代表人宋和業,1957/9/25,1983/3/26,新台幣                 10.0000元,"2,527,792,370","252,779,237",合併,每年,股東會,元大證券股份有限公司,惠眾聯合會計師事務所,AEC,sales@allis.com.tw,www.allis.com.tw
1515,力山工業股份有限公司,力山,電機機械,台中市大里區仁化路261號,王冠祥,1962/4/30,1984/2/4,新台幣                 10.0000元,"1,814,735,000","181,473,500",合併,每年,董事會,中國信託商業銀行代理部,安侯建業聯合會計師事務所,REXON,invest@rexon.com.tw,http://www.rexon.net
1516,川飛能源股份有限公司,川飛,其他,台北市信義區光復南路495號6樓之5,謝縈俞,1975/2/20,1984/4/1,新台幣                 10.0000元,"388,201,430","38,820,143",個別,每年,股東會,國票綜合證券(股)公司代理部,安永聯合會計師事務所,FALCON,falconpower123@yahoo.com.tw,www.falconpower.tw
1517,利奇機械工業股份有限公司,利奇,電機機械,彰化縣彰化市石牌里石牌路一段112號,林育新,1962/5/16,1984/11/14,新台幣                 10.0000元,"2,256,850,070","225,685,007",合併,每年,股東會,福邦證券股份有限公司,勤業眾信聯合會計師事務所,Lee Chi,gmoe@leechi.com.tw,www.leechi.com.tw
1519,華城電機股份有限公司,華城,電機機械,桃園市中壢區吉林路10號,許邦福,1958/8/26,1986/4/16,新台幣                 10.0000元,"2,610,585,480","261,058,548",合併,每年,董事會,台新綜合證券(股)公司股務代理部,勤業眾信聯合會計師事務所,FE,Ted@fortune.com.tw,www.fortune.com.tw
1521,大億交通工業製造股份有限公司,大億,汽車工業,台南市南區新信路11號,吳俊億,1965/1/28,1986/10/6,新台幣                 10.0000元,"762,300,000","76,230,000",合併,每年,股東會,中國信託商業銀行代理部,資誠聯合會計師事務所,TA YIH,budget@tayih-ind.com.tw,www.tayih-ind.com.tw
1522,堤維西交通工業股份有限公司,堤維西,汽車工業,台南市新樂路72之2號,吳國禎,1975/9/9,1986/10/6,新台幣                 10.0000元,"3,428,978,810","312,897,881",合併,每年,股東會,群益金鼎證券股份有限公司,安永聯合會計師事務所,TYC,amanda_yen@tyc.com.tw,www.tyc.com.tw
1524,耿鼎企業股份有限公司,耿鼎,汽車工業,338桃園市蘆竹區內溪路48號,李茂源,1975/3/13,1987/10/30,新台幣                 10.0000元,"1,653,103,970","165,310,397",合併,每年,董事會,群益金鼎證券股份有限公司,正風聯合會計師事務所,GORDON,as3@gordon.com.tw,www.gordon.com.tw
1525,江申工業股份有限公司,江申,汽車工業,桃園市楊梅區新江路100號,陳昭文,1952/5/30,1988/5/15,新台幣                 10.0000元,"734,001,350","73,400,135",合併,每年,股東會,江申工業股份有限公司股務課,安永聯合會計師事務所,KSC,Ellen.Chang@kian-shen.com,https://www.kian-shen.com/
1526,日馳企業股份有限公司,日馳,電機機械,桃園市蘆竹區海山中街51號,徐義雄,1961/5/26,1989/3/27,新台幣                 10.0000元,"600,000,000","60,000,000",合併,每半會計年度,董事會,富邦綜合證券(股)公司股務代理部,霈昇聯合會計師事務所,SUNRACE,spokesman@sunrace.com,www.sunrace.com
1527,鑽全實業股份有限公司,鑽全,電機機械,台中市工業區36路24號,賴伯彥先生,1972/7/2,1989/6/21,新台幣                 10.0000元,"1,385,706,400","138,570,640",個別,每年,股東會,群益金鼎證券股份有限公司,安侯建業聯合會計師事務所,BASSO,IR@basso.com.tw,www.basso.com.tw
1528,恩德科技股份有限公司,恩德,電機機械,台北市中山北路6段88號5樓,廖文嘉,1961/7/21,1989/9/11,新台幣                 10.0000元,"1,913,310,000","191,331,000",合併,每年,股東會,凱基證券股務代理部,勤業眾信聯合會計師事務所,ANDERSON,thomas@anderson.com.tw,http://www.anderson.com.tw
1529,樂事綠能科技股份有限公司,樂事綠能,電機機械,台南市北區成功路114號7樓之1,陳介仁,1967/5/24,1989/9/11,新台幣                 10.0000元,"1,505,777,420","150,577,742",合併,每年,股東會,統一綜合證券(股)公司股務代理部,正風聯合會計師事務所,LUXE,luxe@luxe.com.tw,http://www.luxe.com.tw
1530,亞崴機電股份有限公司,亞崴,電機機械,新竹縣新埔鎮文山里關埔路水車頭段629號,楊德華,1975/7/16,1989/9/11,新台幣                 10.0000元,"965,941,710","96,594,171",合併,每年,股東會,台新證券股務代理部,建智聯合會計師事務所,AWEA,invest@awea.com,www.awea.com
1531,高林股份有限公司,高林股,電機機械,台北市松山區105民生東路三段128號11樓,林陳雅子,1954/10/5,1989/9/11,新台幣                 10.0000元,"1,836,080,800","183,608,080",合併,每年,股東會,華南永昌證券(股)公司股務代理部,安侯建業聯合會計師事務所,KAULIN,SIRUBATW@SIRUBA.COM,WWW.SIRUBA.COM
1532,勤美股份有限公司,勤美,電機機械,台北市106大安區仁愛路四段八十五號四樓,林廷芳,1961/9/9,1989/9/11,新台幣                 10.0000元,"3,787,865,040","378,786,504",合併,每年,董事會,凱基證券股份有限公司,安侯建業聯合會計師事務所,CMP,ir@cmp.com.tw,www.cmp.com.tw
1533,車王電子股份有限公司,車王電,汽車工業,台中市大雅區中清路4段85號,蔡裕慶,1971/7/19,1990/4/6,新台幣                 10.0000元,"985,474,860","98,547,486",合併,每年,股東會,凱基證券股份有限公司,資誠聯合會計師事務所,MORE,mobiletron@more.com.tw,http://www.more.com.tw
1535,中宇環保工程股份有限公司,中宇,電機機械,高雄市前鎮區成功二路88號8樓,謝英斌,1982/3/15,1990/9/17,新台幣                 10.0000元,"1,237,425,520","123,742,552",合併,每年,股東會,統一綜合證券股份有限公司,勤業眾信會計師事務所,CEC,finance@ecotek.com.tw,www.ecotek.com.tw
1536,和大工業股份有限公司,和大,汽車工業,台中市大里區仁化路115號,沈國榮,1962/1/16,1990/9/17,新台幣                 10.0000元,"2,795,175,130","279,517,513",合併,每年,股東會,元富證券股務代理部,安永聯合會計師事務所,HOTA,dean-chen@hota.com.tw,www.hota.com.tw
1537,廣隆光電科技股份有限公司,廣隆,電機機械,南投市自立三路6號,李瑞勳,1979/1/25,1991/1/22,新台幣                 10.0000元,"820,627,940","82,062,794",合併,每年,股東會,凱基證券股份有限公司股務代理部,資誠會計師事務所,KUNG LONG,vincent@mail.klb.com.tw,www.klb.com.tw
1538,正峰工業股份有限公司,正峰,電機機械,320 桃園市中壢區中正路二段433巷33號,陳碩璨,1965/4/24,1991/8/26,新台幣                 10.0000元,"538,389,990","53,838,999",合併,每年,股東會,元大證券(股)公司股務代理部,安侯建業聯合會計師事務所,JF,jennfeng@ms2.hinet.net,www.jennfeng.com
1539,巨庭機械股份有限公司,巨庭,電機機械,台中市太平區永豐路78號,莊博彥,1970/8/17,1991/10/29,新台幣                 10.0000元,"653,700,000","65,370,000",合併,每年,股東會,群益金鼎證券(股)公司,國富浩華聯合會計師事務所,GT,chiuting@geetech.com.tw,www.geetech.com.tw
1540,喬福機械工業股份有限公司,喬福,電機機械,台中市神岡區中山路1056號,林聖明,1973/8/8,1991/8/26,新台幣                 10.0000元,"854,736,120","85,473,612",個別,每年,股東會,統一綜合證券股份有限公司,資誠聯合會計師事務所,ROUNDTOP,misc@johnford.com.tw,www.johnford.com.tw
1541,錩泰工業股份有限公司,錩泰,電機機械,台中市后里區南村路41號,張經金,1978/4/21,1992/3/19,新台幣                 10.0000元,"788,000,000","78,800,000",合併,每年,董事會,台新證券股務代理部,安永聯合會計師事務所,Chang Type,jack@mail.toty.com.tw,www.toty.com.tw
1558,伸興工業股份有限公司,伸興,電機機械,台中市太平區永成路78號,林志誠,1964/1/3,103/12/23,新台幣                 10.0000元,"665,356,310","66,535,631",合併,每年,股東會,永豐金證券股份有限公司,安永聯合會計師事務所,ZENG HSING,spokesman@zenghsing.com.tw,www.zenghsing.com.tw/
1560,中國砂輪企業股份有限公司,中砂,電機機械,新北市鶯歌區中山路64號,林伯全,1953/7/8,1994/1/31,新台幣                 10.0000元,"1,449,435,000","144,943,500",合併,每年,董事會,凱基證券股份有限公司,勤業眾信聯合會計師事務所,KINIK,ir@kinik.com.tw,www.kinik.com.tw
